,ST_CASE,VE_FORMS,HOUR,MINUTE,LATITUDE,LONGITUDE,YEAR,STATE,COUNTY,FATALS,LAT,LON,CRASH_TIME,VAR8C,VAR9C,VAR10C,VAR11C,VAR12C,VAR15C,VAR22C,VAR23C,VAR24C,VAR25C,VAR28C,PED_PEDAL,YOUNG_OLD,SZ_STATE,SZ_STATE_CZ_COUNTY,VAR1,VAR7,VAR8,VAR9,VAR10,VAR11,VAR12,VAR15,VAR16,VAR17,VAR20,VAR21,VAR22,VAR23,VAR24,VAR25,VAR26,VAR27,VAR28,STANAME,CNTYNAME,LCSTANAME
91188,540252,2,8:00pm-8:59pm,35,38.569975,-81.37192222,2013,54,39,1,38.569975,-81.37192222,8:35 PM,No,Yes,No,Yes,No,No,Unknown,Head-On,Weekday,October,No,No,No,54,54039,1,2,2,1,2,1,2,2,2,2,2,2,3,3,1,10,20,2,2,WEST VIRGINIA,Kanawha County,West Virginia
91189,540256,2,11:00pm-11:59pm,25,38.54428333,-81.42584444,2013,54,39,1,38.54428333,-81.42584444,11:25 PM,No,No,No,No,No,No,Unknown,Head-On,Weekend,October,No,No,Young Driver,54,54039,1,2,2,2,2,2,2,2,2,2,1,2,3,3,2,10,23,2,2,WEST VIRGINIA,Kanawha County,West Virginia
91190,540259,1,4:00pm-4:59pm,16,38.34513333,-81.85969722,2013,54,39,1,38.34513333,-81.85969722,4:16 PM,No,Yes,No,Yes,No,No,No,Not Collision with Motor Vehicle in Transport,Weekday,November,No,No,No,54,54039,1,1,2,1,2,1,2,2,2,2,2,2,2,1,1,11,16,1,2,WEST VIRGINIA,Kanawha County,West Virginia
91191,540264,1,7:00am-7:59am,49,38.44680833,-81.51839167,2013,54,39,1,38.44680833,-81.51839167,7:49 AM,No,Yes,Yes,Yes,No,No,No,Not Collision with Motor Vehicle in Transport,Weekday,November,Yes,No,No,54,54039,1,1,2,1,1,1,2,2,2,2,2,2,2,1,1,11,7,1,1,WEST VIRGINIA,Kanawha County,West Virginia
91192,540269,1,4:00pm-4:59pm,9,38.51943889,-81.36,2013,54,39,1,38.51943889,-81.36,4:09 PM,No,Yes,Yes,Yes,No,No,No,Not Collision with Motor Vehicle in Transport,Weekday,November,Yes,No,Older Driver,54,54039,1,1,2,1,1,1,2,2,2,2,2,1,2,1,1,11,16,1,1,WEST VIRGINIA,Kanawha County,West Virginia
91193,540288,1,4:00pm-4:59pm,28,38.36346111,-81.67038056,2013,54,39,1,38.36346111,-81.67038056,4:28 PM,No,No,No,No,No,No,Unknown,Not Collision with Motor Vehicle in Transport,Weekday,December,No,Pedestrian,No,54,54039,1,1,2,2,2,2,2,2,1,2,2,2,3,1,1,12,16,1,2,WEST VIRGINIA,Kanawha County,West Virginia
91194,540291,1,6:00am-6:59am,41,38.51033611,-81.64074722,2013,54,39,1,38.51033611,-81.64074722,6:41 AM,No,No,No,No,No,No,Unknown,Not Collision with Motor Vehicle in Transport,Weekday,October,No,Pedestrian,No,54,54039,1,1,2,2,2,2,2,2,1,2,2,2,3,1,1,10,6,1,2,WEST VIRGINIA,Kanawha County,West Virginia
91195,540303,2,5:00am-5:59am,47,38.38578056,-81.76648611,2013,54,39,1,38.38578056,-81.76648611,5:47 AM,Yes,Yes,No,No,No,No,Unknown,Rear-End,Weekday,December,Yes,No,Older Driver,54,54039,1,2,1,1,2,2,2,2,2,2,2,1,3,2,1,12,5,2,1,WEST VIRGINIA,Kanawha County,West Virginia
91196,540008,2,4:00am-4:59am,40,39.01705833,-80.44726944,2013,54,41,1,39.01705833,-80.44726944,4:40 AM,Yes,Yes,No,Yes,No,No,Unknown,Sideswipe,Weekday,January,Yes,No,No,54,54041,1,2,1,1,2,1,2,2,2,2,2,2,3,5,1,1,4,2,1,WEST VIRGINIA,Lewis County,West Virginia
91197,540068,1,8:00am-8:59am,5,38.97754722,-80.51101111,2013,54,41,1,38.97754722,-80.51101111,8:05 AM,No,Yes,Yes,Yes,No,No,Yes,Not Collision with Motor Vehicle in Transport,Weekend,April,Yes,No,No,54,54041,1,1,2,1,1,1,2,2,2,2,2,2,1,1,2,4,8,1,1,WEST VIRGINIA,Lewis County,West Virginia
91198,540095,1,4:00pm-4:59pm,52,38.99492778,-80.50532778,2013,54,41,1,38.99492778,-80.50532778,4:52 PM,No,No,No,Yes,No,Yes,No,Not Collision with Motor Vehicle in Transport,Weekend,May,Yes,No,No,54,54041,1,1,2,2,2,1,2,1,2,2,2,2,2,1,2,5,16,1,1,WEST VIRGINIA,Lewis County,West Virginia
91199,540161,1,8:00am-8:59am,22,38.89503611,-80.41784722,2013,54,41,1,38.89503611,-80.41784722,8:22 AM,No,No,No,Yes,No,No,No,Not Collision with Motor Vehicle in Transport,Weekday,July,No,No,No,54,54041,1,1,2,2,2,1,2,2,2,2,2,2,2,1,1,7,8,1,2,WEST VIRGINIA,Lewis County,West Virginia
91200,540178,1,11:00am-11:59am,46,39.10985833,-80.49510833,2013,54,41,1,39.10985833,-80.49510833,11:46 AM,No,No,No,Yes,No,No,No,Not Collision with Motor Vehicle in Transport,Weekday,August,No,No,No,54,54041,1,1,2,2,2,1,2,2,2,2,2,2,2,1,1,8,11,1,2,WEST VIRGINIA,Lewis County,West Virginia
91201,540207,1,7:00pm-7:59pm,47,38.9875,-80.38361111,2013,54,41,1,38.9875,-80.38361111,7:47 PM,No,No,No,Yes,No,No,Yes,Not Collision with Motor Vehicle in Transport,Weekend,September,No,No,Older Driver,54,54041,1,1,2,2,2,1,2,2,2,2,2,1,1,1,2,9,19,1,2,WEST VIRGINIA,Lewis County,West Virginia
91202,540227,2,10:00am-10:59am,47,39.00016111,-80.38328889,2013,54,41,1,39.00016111,-80.38328889,10:47 AM,No,No,Yes,No,Yes,No,Unknown,Angle,Weekday,September,No,No,Older Driver,54,54041,1,2,2,2,1,2,1,2,2,2,2,1,3,4,1,9,10,2,2,WEST VIRGINIA,Lewis County,West Virginia
91203,540265,1,7:00pm-7:59pm,1,39.06388889,-80.43916944,2013,54,41,1,39.06388889,-80.43916944,7:01 PM,No,Yes,No,Yes,No,Yes,Yes,Not Collision with Motor Vehicle in Transport,Weekend,November,No,No,No,54,54041,1,1,2,1,2,1,2,1,2,2,2,2,1,1,2,11,19,1,2,WEST VIRGINIA,Lewis County,West Virginia
91204,540301,2,5:00pm-5:59pm,39,39.00421389,-80.391375,2013,54,41,1,39.00421389,-80.391375,5:39 PM,Yes,No,No,Yes,Yes,No,Unknown,Angle,Weekday,December,No,No,No,54,54041,1,2,1,2,2,1,1,2,2,2,2,2,3,4,1,12,17,2,2,WEST VIRGINIA,Lewis County,West Virginia
91205,540304,3,6:00am-6:59am,16,39.01270278,-80.46419444,2013,54,41,1,39.01270278,-80.46419444,6:16 AM,Yes,No,No,No,No,No,Unknown,Angle,Weekday,December,Yes,No,No,54,54041,1,3,1,2,2,2,2,2,2,2,2,2,3,4,1,12,6,3,1,WEST VIRGINIA,Lewis County,West Virginia
91206,540007,1,0:00am-0:59am,44,38.28778056,-82.19221944,2013,54,43,2,38.28778056,-82.19221944,12:44 AM,No,Yes,No,Yes,No,No,Yes,Not Collision with Motor Vehicle in Transport,Weekend,January,No,No,No,54,54043,1,1,2,1,2,1,2,2,2,2,2,2,1,1,2,1,0,1,2,WEST VIRGINIA,Lincoln County,West Virginia
91207,540104,1,0:00am-0:59am,15,38.09528056,-82.18416944,2013,54,43,1,38.09528056,-82.18416944,12:15 AM,No,No,No,No,No,No,Unknown,Not Collision with Motor Vehicle in Transport,Weekday,May,No,No,No,54,54043,1,1,2,2,2,2,2,2,2,2,2,2,3,1,1,5,0,1,2,WEST VIRGINIA,Lincoln County,West Virginia
91208,540186,1,2:00pm-2:59pm,35,38.26611111,-82.12111111,2013,54,43,1,38.26611111,-82.12111111,2:35 PM,No,No,No,Yes,No,No,No,Not Collision with Motor Vehicle in Transport,Weekday,August,No,No,Older Driver,54,54043,1,1,2,2,2,1,2,2,2,2,2,1,2,1,1,8,14,1,2,WEST VIRGINIA,Lincoln County,West Virginia
91209,540229,2,12:00pm-12:59pm,44,38.26138889,-82.20333056,2013,54,43,1,38.26138889,-82.20333056,12:44 PM,No,No,No,Yes,No,No,Unknown,Angle,Weekday,October,No,No,Older Driver,54,54043,1,2,2,2,2,1,2,2,2,2,2,1,3,4,1,10,12,2,2,WEST VIRGINIA,Lincoln County,West Virginia
91210,540035,1,8:00am-8:59am,39,37.85676944,-81.99645556,2013,54,45,1,37.85676944,-81.99645556,8:39 AM,No,No,No,No,No,No,No,Not Collision with Motor Vehicle in Transport,Weekday,March,No,No,No,54,54045,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,3,8,1,2,WEST VIRGINIA,Logan County,West Virginia
91211,540106,1,4:00pm-4:59pm,40,37.76416111,-81.85811111,2013,54,45,1,37.76416111,-81.85811111,4:40 PM,No,Yes,No,Yes,No,No,No,Not Collision with Motor Vehicle in Transport,Weekend,May,No,No,No,54,54045,1,1,2,1,2,1,2,2,2,2,2,2,2,1,2,5,16,1,2,WEST VIRGINIA,Logan County,West Virginia
91212,540111,2,5:00pm-5:59pm,24,37.94236111,-82.01631111,2013,54,45,1,37.94236111,-82.01631111,5:24 PM,No,No,No,Yes,No,No,Unknown,Angle,Weekday,May,No,No,No,54,54045,1,2,2,2,2,1,2,2,2,2,2,2,3,4,1,5,17,2,2,WEST VIRGINIA,Logan County,West Virginia
91213,540142,2,7:00am-7:59am,35,37.68416944,-81.99806111,2013,54,45,1,37.68416944,-81.99806111,7:35 AM,No,Yes,No,No,No,No,Unknown,Sideswipe,Weekday,June,No,No,No,54,54045,1,2,2,1,2,2,2,2,2,2,2,2,3,5,1,6,7,2,2,WEST VIRGINIA,Logan County,West Virginia
91214,540211,2,5:00pm-5:59pm,45,37.82571389,-82.03026111,2013,54,45,1,37.82571389,-82.03026111,5:45 PM,No,No,No,Yes,Yes,No,Unknown,Head-On,Weekday,September,No,No,No,54,54045,1,2,2,2,2,1,1,2,2,2,2,2,3,3,1,9,17,2,2,WEST VIRGINIA,Logan County,West Virginia
91215,540226,2,12:00pm-12:59pm,57,37.97303611,-82.02128056,2013,54,45,1,37.97303611,-82.02128056,12:57 PM,No,No,No,No,Yes,No,Yes,Angle,Weekend,September,No,No,Young Driver,54,54045,1,2,2,2,2,2,1,2,2,2,1,2,1,4,2,9,12,2,2,WEST VIRGINIA,Logan County,West Virginia
91216,540296,1,9:00pm-9:59pm,58,37.75046389,-81.64933889,2013,54,45,1,37.75046389,-81.64933889,9:58 PM,No,Yes,No,Yes,No,No,No,Not Collision with Motor Vehicle in Transport,Weekday,December,No,No,No,54,54045,1,1,2,1,2,1,2,2,2,2,2,2,2,1,1,12,21,1,2,WEST VIRGINIA,Logan County,West Virginia
91217,540079,1,4:00pm-4:59pm,0,37.44471944,-81.43971944,2013,54,47,1,37.44471944,-81.43971944,4:00 PM,No,No,No,Yes,No,Yes,Yes,Not Collision with Motor Vehicle in Transport,Weekend,April,No,No,No,54,54047,1,1,2,2,2,1,2,1,2,2,2,2,1,1,2,4,16,1,2,WEST VIRGINIA,Mcdowell County,West Virginia
91218,540091,1,11:00pm-11:59pm,25,37.4275,-81.52583056,2013,54,47,1,37.4275,-81.52583056,11:25 PM,No,Yes,Yes,No,No,No,No,Not Collision with Motor Vehicle in Transport,Weekend,May,No,No,No,54,54047,1,1,2,1,1,2,2,2,2,2,2,2,2,1,2,5,23,1,2,WEST VIRGINIA,Mcdowell County,West Virginia
91219,540220,2,12:00pm-12:59pm,30,37.22166944,-81.5825,2013,54,47,1,37.22166944,-81.5825,12:30 PM,Yes,Yes,No,Yes,No,No,Unknown,Angle,Weekday,September,No,No,No,54,54047,1,2,1,1,2,1,2,2,2,2,2,2,3,4,1,9,12,2,2,WEST VIRGINIA,Mcdowell County,West Virginia
91220,540231,1,12:00pm-12:59pm,59,37.42147778,-81.5454,2013,54,47,1,37.42147778,-81.5454,12:59 PM,No,No,Yes,Yes,No,No,No,Not Collision with Motor Vehicle in Transport,Weekday,October,No,No,No,54,54047,1,1,2,2,1,1,2,2,2,2,2,2,2,1,1,10,12,1,2,WEST VIRGINIA,Mcdowell County,West Virginia
91221,540042,1,1:00pm-1:59pm,8,39.486725,-80.14721389,2013,54,49,1,39.486725,-80.14721389,1:08 PM,No,Yes,No,Yes,No,No,No,Not Collision with Motor Vehicle in Transport,Weekday,March,No,No,No,54,54049,1,1,2,1,2,1,2,2,2,2,2,2,2,1,1,3,13,1,2,WEST VIRGINIA,Marion County,West Virginia
91222,540092,1,9:00pm-9:59pm,51,39.48109444,-80.10058611,2013,54,49,1,39.48109444,-80.10058611,9:51 PM,No,No,No,Yes,No,Yes,Yes,Not Collision with Motor Vehicle in Transport,Weekend,May,Yes,No,No,54,54049,1,1,2,2,2,1,2,1,2,2,2,2,1,1,2,5,21,1,1,WEST VIRGINIA,Marion County,West Virginia
91223,540298,1,7:00pm-7:59pm,0,39.51547778,-80.29685,2013,54,49,1,39.51547778,-80.29685,7:00 PM,No,No,Yes,No,No,No,Unknown,Not Collision with Motor Vehicle in Transport,Weekday,October,No,No,No,54,54049,1,1,2,2,1,2,2,2,2,2,2,2,3,1,1,10,19,1,2,WEST VIRGINIA,Marion County,West Virginia
91224,540065,1,2:00am-2:59am,25,39.96784444,-80.60515278,2013,54,51,1,39.96784444,-80.60515278,2:25 AM,No,No,Yes,Yes,No,No,Unknown,Not Collision with Motor Vehicle in Transport,Weekend,April,No,No,Young Driver,54,54051,1,1,2,2,1,1,2,2,2,2,1,2,3,1,2,4,2,1,2,WEST VIRGINIA,Marshall County,West Virginia
91225,540123,1,8:00pm-8:59pm,50,39.97357222,-80.58924722,2013,54,51,1,39.97357222,-80.58924722,8:50 PM,No,No,No,Yes,No,No,Yes,Not Collision with Motor Vehicle in Transport,Weekend,June,No,No,No,54,54051,1,1,2,2,2,1,2,2,2,2,2,2,1,1,2,6,20,1,2,WEST VIRGINIA,Marshall County,West Virginia
91226,540200,1,7:00am-7:59am,15,39.78044722,-80.81654444,2013,54,51,1,39.78044722,-80.81654444,7:15 AM,No,Yes,No,Yes,No,No,No,Not Collision with Motor Vehicle in Transport,Weekday,September,No,No,No,54,54051,1,1,2,1,2,1,2,2,2,2,2,2,2,1,1,9,7,1,2,WEST VIRGINIA,Marshall County,West Virginia
91227,540122,3,4:00pm-4:59pm,40,38.62898056,-82.16489722,2013,54,53,1,38.62898056,-82.16489722,4:40 PM,Yes,No,No,Yes,No,No,Unknown,Sideswipe,Weekend,June,No,No,Older Driver,54,54053,1,3,1,2,2,1,2,2,2,2,2,1,3,5,2,6,16,3,2,WEST VIRGINIA,Mason County,West Virginia
91228,540126,1,1:00pm-1:59pm,30,38.74841667,-81.85418889,2013,54,53,1,38.74841667,-81.85418889,1:30 PM,No,No,No,Yes,No,No,No,Not Collision with Motor Vehicle in Transport,Weekday,June,No,No,Older Driver,54,54053,1,1,2,2,2,1,2,2,2,2,2,1,2,1,1,6,13,1,2,WEST VIRGINIA,Mason County,West Virginia
91229,540284,2,7:00pm-7:59pm,30,38.78051944,-82.20036667,2013,54,53,1,38.78051944,-82.20036667,7:30 PM,Yes,No,No,No,No,No,Unknown,Angle,Weekday,December,No,No,Older Driver,54,54053,1,2,1,2,2,2,2,2,2,2,2,1,3,4,1,12,19,2,2,WEST VIRGINIA,Mason County,West Virginia
91230,540306,1,7:00pm-7:59pm,0,38.87464167,-82.09353333,2013,54,53,1,38.87464167,-82.09353333,7:00 PM,No,No,No,No,No,No,No,Not Collision with Motor Vehicle in Transport,Weekend,December,No,No,No,54,54053,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,12,19,1,2,WEST VIRGINIA,Mason County,West Virginia
91231,540001,2,7:00am-7:59am,10,37.28124167,-81.17763611,2013,54,55,1,37.28124167,-81.17763611,7:10 AM,No,No,No,Yes,No,No,Yes,Angle,Weekday,January,No,No,No,54,54055,1,2,2,2,2,1,2,2,2,2,2,2,1,4,1,1,7,2,2,WEST VIRGINIA,Mercer County,West Virginia
91232,540024,2,11:00pm-11:59pm,46,37.50666944,-81.11556111,2013,54,55,1,37.50666944,-81.11556111,11:46 PM,Yes,Yes,No,No,No,No,Unknown,Angle,Weekend,February,Yes,No,No,54,54055,1,2,1,1,2,2,2,2,2,2,2,2,3,4,2,2,23,2,1,WEST VIRGINIA,Mercer County,West Virginia
91233,540030,1,9:00am-9:59am,44,37.27871111,-81.19013889,2013,54,55,1,37.27871111,-81.19013889,9:44 AM,No,Yes,No,Yes,Yes,No,Yes,Not Collision with Motor Vehicle in Transport,Weekend,February,No,No,No,54,54055,1,1,2,1,2,1,1,2,2,2,2,2,1,1,2,2,9,1,2,WEST VIRGINIA,Mercer County,West Virginia
91234,540031,1,11:00am-11:59am,0,37.309975,-81.32793333,2013,54,55,1,37.309975,-81.32793333,11:00 AM,No,No,No,Yes,No,No,No,Not Collision with Motor Vehicle in Transport,Weekday,February,No,No,No,54,54055,1,1,2,2,2,1,2,2,2,2,2,2,2,1,1,2,11,1,2,WEST VIRGINIA,Mercer County,West Virginia
91235,540034,1,9:00am-9:59am,1,37.30983611,-81.06752222,2013,54,55,1,37.30983611,-81.06752222,9:01 AM,Yes,No,Yes,No,No,No,No,Not Collision with Motor Vehicle in Transport,Weekday,March,Yes,No,No,54,54055,1,1,1,2,1,2,2,2,2,2,2,2,2,1,1,3,9,1,1,WEST VIRGINIA,Mercer County,West Virginia
91236,540048,1,2:00pm-2:59pm,51,37.42103056,-81.07164167,2013,54,55,1,37.42103056,-81.07164167,2:51 PM,No,Yes,Yes,Yes,No,No,No,Not Collision with Motor Vehicle in Transport,Weekday,March,No,No,No,54,54055,1,1,2,1,1,1,2,2,2,2,2,2,2,1,1,3,14,1,2,WEST VIRGINIA,Mercer County,West Virginia
91237,540116,3,4:00pm-4:59pm,57,37.48347778,-80.99868611,2013,54,55,1,37.48347778,-80.99868611,4:57 PM,No,No,No,Yes,No,Yes,Yes,Sideswipe,Weekday,May,No,No,No,54,54055,1,3,2,2,2,1,2,1,2,2,2,2,1,5,1,5,16,3,2,WEST VIRGINIA,Mercer County,West Virginia
91238,540209,1,8:00pm-8:59pm,2,37.41552222,-81.26253889,2013,54,55,1,37.41552222,-81.26253889,8:02 PM,No,No,Yes,Yes,No,No,No,Not Collision with Motor Vehicle in Transport,Weekend,September,No,No,No,54,54055,1,1,2,2,1,1,2,2,2,2,2,2,2,1,2,9,20,1,2,WEST VIRGINIA,Mercer County,West Virginia
91239,540254,2,1:00am-1:59am,20,37.28529167,-81.26847778,2013,54,55,1,37.28529167,-81.26847778,1:20 AM,No,Yes,No,Yes,No,No,Yes,Not Collision with Motor Vehicle in Transport,Weekend,October,No,No,No,54,54055,1,2,2,1,2,1,2,2,2,2,2,2,1,1,2,10,1,2,2,WEST VIRGINIA,Mercer County,West Virginia
91240,540281,1,3:00am-3:59am,0,37.42048056,-81.19683333,2013,54,55,1,37.42048056,-81.19683333,3:00 AM,No,Yes,Yes,Yes,No,No,No,Not Collision with Motor Vehicle in Transport,Weekend,December,No,No,No,54,54055,1,1,2,1,1,1,2,2,2,2,2,2,2,1,2,12,3,1,2,WEST VIRGINIA,Mercer County,West Virginia
91241,540059,3,1:00pm-1:59pm,31,39.54428889,-78.812,2013,54,57,1,39.54428889,-78.812,1:31 PM,No,Yes,No,Yes,No,No,No,Angle,Weekday,February,No,No,No,54,54057,1,3,2,1,2,1,2,2,2,2,2,2,2,4,1,2,13,3,2,WEST VIRGINIA,Mineral County,West Virginia
91242,540240,1,11:00pm-11:59pm,17,39.41925833,-78.93738611,2013,54,57,1,39.41925833,-78.93738611,11:17 PM,No,Yes,Yes,Yes,No,No,Unknown,Not Collision with Motor Vehicle in Transport,Weekend,October,No,No,Young Driver,54,54057,1,1,2,1,1,1,2,2,2,2,1,2,3,1,2,10,23,1,2,WEST VIRGINIA,Mineral County,West Virginia
91243,540004,2,6:00pm-6:59pm,45,37.78757778,-82.14300556,2013,54,59,1,37.78757778,-82.14300556,6:45 PM,No,No,No,No,No,No,Unknown,Head-On,Weekday,January,No,No,No,54,54059,1,2,2,2,2,2,2,2,2,2,2,2,3,3,1,1,18,2,2,WEST VIRGINIA,Mingo County,West Virginia
91244,540054,1,2:00pm-2:59pm,55,37.55131389,-81.86978611,2013,54,59,1,37.55131389,-81.86978611,2:55 PM,No,No,Yes,Yes,No,No,No,Not Collision with Motor Vehicle in Transport,Weekday,April,No,No,No,54,54059,1,1,2,2,1,1,2,2,2,2,2,2,2,1,1,4,14,1,2,WEST VIRGINIA,Mingo County,West Virginia
91245,540067,1,5:00pm-5:59pm,5,37.62388889,-82.00666944,2013,54,59,1,37.62388889,-82.00666944,5:05 PM,No,Yes,No,Yes,No,No,Unknown,Not Collision with Motor Vehicle in Transport,Weekday,January,No,No,No,54,54059,1,1,2,1,2,1,2,2,2,2,2,2,3,1,1,1,17,1,2,WEST VIRGINIA,Mingo County,West Virginia
91246,540295,1,5:00pm-5:59pm,50,37.62314722,-82.165575,2013,54,59,1,37.62314722,-82.165575,5:50 PM,No,No,No,No,No,No,No,Not Collision with Motor Vehicle in Transport,Weekday,November,No,No,Older Driver,54,54059,1,1,2,2,2,2,2,2,2,2,2,1,2,1,1,11,17,1,2,WEST VIRGINIA,Mingo County,West Virginia
91247,540021,2,8:00am-8:59am,5,39.59208889,-79.95346944,2013,54,61,1,39.59208889,-79.95346944,8:05 AM,No,No,No,Yes,No,No,Unknown,Head-On,Weekday,February,No,No,Young Driver,54,54061,1,2,2,2,2,1,2,2,2,2,1,2,3,3,1,2,8,2,2,WEST VIRGINIA,Monongalia County,West Virginia
91248,540080,4,5:00pm-5:59pm,20,39.66867778,-80.02886667,2013,54,61,1,39.66867778,-80.02886667,5:20 PM,No,No,No,No,Yes,No,Unknown,Head-On,Weekday,April,No,No,No,54,54061,1,3,2,2,2,2,1,2,2,2,2,2,3,3,1,4,17,4,2,WEST VIRGINIA,Monongalia County,West Virginia
91249,540083,2,7:00am-7:59am,1,39.66762778,-80.08618056,2013,54,61,1,39.66762778,-80.08618056,7:01 AM,No,Yes,No,Yes,No,No,Unknown,Head-On,Weekday,March,No,No,No,54,54061,1,2,2,1,2,1,2,2,2,2,2,2,3,3,1,3,7,2,2,WEST VIRGINIA,Monongalia County,West Virginia
91250,540097,1,1:00pm-1:59pm,26,39.65938889,-80.01073056,2013,54,61,1,39.65938889,-80.01073056,1:26 PM,Yes,No,No,Yes,No,No,Unknown,Not Collision with Motor Vehicle in Transport,Weekday,May,Yes,Pedestrian,No,54,54061,1,1,1,2,2,1,2,2,1,2,2,2,3,1,1,5,13,1,1,WEST VIRGINIA,Monongalia County,West Virginia
91251,540131,2,12:00pm-12:59pm,10,39.60321667,-79.99220278,2013,54,61,1,39.60321667,-79.99220278,12:10 PM,No,Yes,No,Yes,No,No,Unknown,Angle,Weekday,June,No,No,No,54,54061,1,2,2,1,2,1,2,2,2,2,2,2,3,4,1,6,12,2,2,WEST VIRGINIA,Monongalia County,West Virginia
91252,540156,2,8:00am-8:59am,20,39.52443889,-80.01056111,2013,54,61,1,39.52443889,-80.01056111,8:20 AM,No,No,No,Yes,No,No,Unknown,Head-On,Weekday,July,No,No,No,54,54061,1,2,2,2,2,1,2,2,2,2,2,2,3,3,1,7,8,2,2,WEST VIRGINIA,Monongalia County,West Virginia
91253,540170,2,11:00am-11:59am,40,39.65048056,-80.02838889,2013,54,61,1,39.65048056,-80.02838889,11:40 AM,No,Yes,No,No,No,Yes,Yes,Not Collision with Motor Vehicle in Transport,Weekend,July,No,No,No,54,54061,1,2,2,1,2,2,2,1,2,2,2,2,1,1,2,7,11,2,2,WEST VIRGINIA,Monongalia County,West Virginia
91254,540182,1,8:00pm-8:59pm,40,39.62439722,-79.96060833,2013,54,61,1,39.62439722,-79.96060833,8:40 PM,No,No,No,No,Yes,No,Unknown,Not Collision with Motor Vehicle in Transport,Weekday,August,No,Pedestrian,No,54,54061,1,1,2,2,2,2,1,2,1,2,2,2,3,1,1,8,20,1,2,WEST VIRGINIA,Monongalia County,West Virginia
91255,540214,1,9:00pm-9:59pm,12,39.70696944,-80.25661111,2013,54,61,1,39.70696944,-80.25661111,9:12 PM,No,Yes,No,Yes,No,No,No,Not Collision with Motor Vehicle in Transport,Weekday,September,No,No,Young Driver,54,54061,1,1,2,1,2,1,2,2,2,2,1,2,2,1,1,9,21,1,2,WEST VIRGINIA,Monongalia County,West Virginia
91256,540234,1,5:00pm-5:59pm,52,39.51648056,-80.05398056,2013,54,61,1,39.51648056,-80.05398056,5:52 PM,No,Yes,No,Yes,No,Yes,No,Not Collision with Motor Vehicle in Transport,Weekday,August,Yes,No,No,54,54061,1,1,2,1,2,1,2,1,2,2,2,2,2,1,1,8,17,1,1,WEST VIRGINIA,Monongalia County,West Virginia
91257,540235,1,4:00am-4:59am,30,39.65081944,-79.97015,2013,54,61,1,39.65081944,-79.97015,4:30 AM,No,No,No,No,Yes,No,Unknown,Not Collision with Motor Vehicle in Transport,Weekend,September,No,Pedestrian,No,54,54061,1,1,2,2,2,2,1,2,1,2,2,2,3,1,2,9,4,1,2,WEST VIRGINIA,Monongalia County,West Virginia
91258,540258,2,2:00pm-2:59pm,34,39.60401944,-79.91404722,2013,54,61,1,39.60401944,-79.91404722,2:34 PM,Yes,No,No,No,Yes,No,Yes,Angle,Weekday,November,No,No,Older Driver,54,54061,1,2,1,2,2,2,1,2,2,2,2,1,1,4,1,11,14,2,2,WEST VIRGINIA,Monongalia County,West Virginia
91259,540271,2,9:00am-9:59am,44,39.52971944,-80.00306111,2013,54,61,1,39.52971944,-80.00306111,9:44 AM,Yes,No,Yes,No,No,No,Yes,Rear-End,Weekday,November,Yes,No,Young Driver,54,54061,1,2,1,2,1,2,2,2,2,2,1,2,1,2,1,11,9,2,1,WEST VIRGINIA,Monongalia County,West Virginia
91260,540299,2,8:00am-8:59am,24,39.53964722,-79.98963889,2013,54,61,1,39.53964722,-79.98963889,8:24 AM,Yes,No,No,Yes,No,No,Unknown,Angle,Weekday,December,Yes,No,No,54,54061,1,2,1,2,2,1,2,2,2,2,2,2,3,4,1,12,8,2,1,WEST VIRGINIA,Monongalia County,West Virginia
91261,540108,1,2:00pm-2:59pm,12,37.501425,-80.61177222,2013,54,63,1,37.501425,-80.61177222,2:12 PM,No,Yes,No,No,No,Yes,Yes,Not Collision with Motor Vehicle in Transport,Weekday,May,No,No,No,54,54063,1,1,2,1,2,2,2,1,2,2,2,2,1,1,1,5,14,1,2,WEST VIRGINIA,Monroe County,West Virginia
91262,540213,2,3:00pm-3:59pm,25,37.59044444,-80.53006667,2013,54,63,1,37.59044444,-80.53006667,3:25 PM,No,No,No,No,Yes,No,Unknown,Angle,Weekday,September,No,No,No,54,54063,1,2,2,2,2,2,1,2,2,2,2,2,3,4,1,9,15,2,2,WEST VIRGINIA,Monroe County,West Virginia
91263,540239,2,11:00am-11:59am,5,37.44166944,-80.68916944,2013,54,63,1,37.44166944,-80.68916944,11:05 AM,No,No,No,No,No,Yes,No,Sideswipe,Weekend,October,No,No,Older Driver,54,54063,1,2,2,2,2,2,2,1,2,2,2,1,2,5,2,10,11,2,2,WEST VIRGINIA,Monroe County,West Virginia
91264,540129,3,1:00pm-1:59pm,31,39.61243611,-78.23471944,2013,54,65,1,39.61243611,-78.23471944,1:31 PM,Yes,Yes,No,No,No,No,Unknown,Rear-End,Weekend,June,No,No,No,54,54065,1,3,1,1,2,2,2,2,2,2,2,2,3,2,2,6,13,3,2,WEST VIRGINIA,Morgan County,West Virginia
